path,Title,Artist,Album,Year,Duration,Genre,Format,Bitrate
"Florence + the Machine/How Big, How Blue, How Beautiful (Deluxe)/14 Which Witch (Demo) [Bonus Track].m4a",Which Witch (Demo) [Bonus Track],Florence + the Machine,"How Big, How Blue, How Beautiful (Deluxe)",2015,04:19,Pop,m4a,256.0
"Florence + the Machine/How Big, How Blue, How Beautiful (Deluxe)/15 Third Eye (Demo) [Bonus Track].m4a",Third Eye (Demo) [Bonus Track],Florence + the Machine,"How Big, How Blue, How Beautiful (Deluxe)",2015,04:15,Pop,m4a,256.0
"Florence + the Machine/How Big, How Blue, How Beautiful (Deluxe)/16 How Big, How Blue, How Beautiful (Demo) [Bonus Track].m4a","How Big, How Blue, How Beautiful (Demo) [Bonus Track]",Florence + the Machine,"How Big, How Blue, How Beautiful (Deluxe)",2015,04:32,Pop,m4a,256.0
Frank Ocean/channel ORANGE/01 Start.m4a,Start,Frank Ocean,channel ORANGE,2012,00:45,Urban Crossover,m4a,576.651
Frank Ocean/channel ORANGE/02 Thinkin Bout You.m4a,Thinkin Bout You,Frank Ocean,channel ORANGE,2012,03:20,Urban Crossover,m4a,744.023
Frank Ocean/channel ORANGE/03 Fertilizer.m4a,Fertilizer,Frank Ocean,channel ORANGE,2012,00:39,Urban Crossover,m4a,447.844
Frank Ocean/channel ORANGE/04 Sierra Leone.m4a,Sierra Leone,Frank Ocean,channel ORANGE,2012,02:28,Urban Crossover,m4a,844.329
Frank Ocean/channel ORANGE/05 Sweet Life.m4a,Sweet Life,Frank Ocean,channel ORANGE,2012,04:22,Urban Crossover,m4a,909.92
Frank Ocean/channel ORANGE/06 Not Just Money.m4a,Not Just Money,Frank Ocean,channel ORANGE,2012,00:59,Urban Crossover,m4a,549.534
Frank Ocean/channel ORANGE/07 Super Rich Kids.m4a,Super Rich Kids,Frank Ocean,channel ORANGE,2012,05:04,Urban Crossover,m4a,833.743
Frank Ocean/channel ORANGE/08 Pilot Jones.m4a,Pilot Jones,Frank Ocean,channel ORANGE,2012,03:04,Urban Crossover,m4a,741.788
Frank Ocean/channel ORANGE/09 Crack Rock.m4a,Crack Rock,Frank Ocean,channel ORANGE,2012,03:44,Urban Crossover,m4a,869.644
Frank Ocean/channel ORANGE/10 Pyramids.m4a,Pyramids,Frank Ocean,channel ORANGE,2012,09:52,Urban Crossover,m4a,881.623
Frank Ocean/channel ORANGE/11 Lost.m4a,Lost,Frank Ocean,channel ORANGE,2012,03:54,Urban Crossover,m4a,817.95
Frank Ocean/channel ORANGE/12 White.m4a,White,Frank Ocean,channel ORANGE,2012,01:16,Urban Crossover,m4a,424.701
Frank Ocean/channel ORANGE/13 Monks.m4a,Monks,Frank Ocean,channel ORANGE,2012,03:20,Urban Crossover,m4a,967.184
Frank Ocean/channel ORANGE/14 Bad Religion.m4a,Bad Religion,Frank Ocean,channel ORANGE,2012,02:55,Urban Crossover,m4a,757.845
Frank Ocean/channel ORANGE/15 Pink Matter.m4a,Pink Matter,Frank Ocean,channel ORANGE,2012,04:28,Urban Crossover,m4a,657.554
Frank Ocean/channel ORANGE/16 Forrest Gump.m4a,Forrest Gump,Frank Ocean,channel ORANGE,2012,03:14,Urban Crossover,m4a,721.768
Frank Ocean/channel ORANGE/17 End.m4a,End,Frank Ocean,channel ORANGE,2012,02:14,Urban Crossover,m4a,665.348
Freelance Whales/Weathervanes/01 Generator (First Floor).m4a,Generator (First Floor),Freelance Whales,Weathervanes,2009,03:07,Alternative,m4a,256.0
Freelance Whales/Weathervanes/02 Hannah.m4a,Hannah,Freelance Whales,Weathervanes,2009,03:38,Alternative,m4a,256.0
Gotye/Making Mirrors/03 Somebody That I Used to Know (feat. Kimbra).m4a,Somebody That I Used to Know (feat. Kimbra),Gotye,Making Mirrors,2011,04:04,Alternative,m4a,256.0
Hall & Oates/The Essential Daryl Hall & John Oates (Remastered)/1-15 You Make My Dreams (Remastered).m4a,You Make My Dreams (Remastered),Daryl Hall & John Oates,The Essential Daryl Hall & John Oates (Remastered),1980,03:10,Pop,m4a,256.0
Ingrid Michaelson/Lights Out/02 Girls Chase Boys.m4a,Girls Chase Boys,Ingrid Michaelson,Lights Out,2014,00:24,Indie Pop,m4a,256.0
Joanna Newsom/Have One On Me/1-03 '81.m4a,'81,Joanna Newsom,Have One On Me,2010,03:51,Alternative,m4a,256.0
Jónsi/Go/01 Go Do.m4a,Go Do,Jónsi,Go,2010,04:40,Pop,m4a,256.0
Jónsi/Go/04 Boy Lilikoi.m4a,Boy Lilikoi,Jónsi,Go,2010,04:29,Pop,m4a,256.0
Juliana Steinbach/Hommage à Debussy_ Works for Piano CD 1/04 Suite bergamasque_ I. Prelude.m4a,Suite bergamasque: I. Prelude,Juliana Steinbach,Hommage à Debussy: Works for Piano CD 1,2012,04:53,Classical,m4a,256.0
Kate Miller-Heidke/Curiouser/05 The Last Day On Earth.m4a,The Last Day On Earth,Kate Miller-Heidke,Curiouser,2008,04:47,Pop,m4a,256.0
La Roux/La Roux (Bonus Track Version)/01 In for the Kill.m4a,In for the Kill,La Roux,La Roux (Bonus Track Version),2009,04:09,Pop,m4a,256.0
Lisa Mitchell/Bless This Mess/01 Providence.m4a,Providence,Lisa Mitchell,Bless This Mess,2012,05:10,Pop,m4a,256.0
Lisa Mitchell/Bless This Mess/02 So Much to Say.m4a,So Much to Say,Lisa Mitchell,Bless This Mess,2012,04:33,Pop,m4a,256.0
Lisa Mitchell/Bless This Mess/03 Spiritus.m4a,Spiritus,Lisa Mitchell,Bless This Mess,2012,03:10,Pop,m4a,256.0
Lisa Mitchell/Bless This Mess/04 The Land Beyond the Front Door.m4a,The Land Beyond the Front Door,Lisa Mitchell,Bless This Mess,2012,02:42,Pop,m4a,256.0
Lisa Mitchell/Bless This Mess/05 The Story of the Raven and the Mushroom Man.m4a,The Story of the Raven and the Mushroom Man,Lisa Mitchell,Bless This Mess,2012,04:19,Pop,m4a,256.0
Lisa Mitchell/Bless This Mess/06 Bless This Mess.m4a,Bless This Mess,Lisa Mitchell,Bless This Mess,2012,03:45,Pop,m4a,256.0
Lisa Mitchell/Bless This Mess/07 Better Left Unsaid.m4a,Better Left Unsaid,Lisa Mitchell,Bless This Mess,2012,04:38,Pop,m4a,256.0
Lisa Mitchell/Bless This Mess/08 The Present.m4a,The Present,Lisa Mitchell,Bless This Mess,2012,03:40,Pop,m4a,256.0
Lisa Mitchell/Bless This Mess/09 Walk With Me.m4a,Walk With Me,Lisa Mitchell,Bless This Mess,2012,04:15,Pop,m4a,256.0
Lisa Mitchell/Bless This Mess/10 You Pretty Thing.m4a,You Pretty Thing,Lisa Mitchell,Bless This Mess,2012,02:59,Pop,m4a,256.0
Lisa Mitchell/Bless This Mess/11 Diamond in the Rough.m4a,Diamond in the Rough,Lisa Mitchell,Bless This Mess,2012,04:08,Pop,m4a,256.0
Lisa Mitchell/Bless This Mess/12 I Know You're Somewhere.m4a,I Know You're Somewhere,Lisa Mitchell,Bless This Mess,2012,10:22,Pop,m4a,256.0
Lisa Mitchell/Neopolitan Dreams - Single/02 Fall In Line.m4a,Fall In Line,Lisa Mitchell,Neopolitan Dreams - Single,2008,02:45,Pop,m4a,256.0
Lisa Mitchell/Wonder/01 Oh What a Beautiful Morning.m4a,Oh What a Beautiful Morning,Lisa Mitchell,Wonder,2009,00:46,Pop,m4a,256.0
Lisa Mitchell/Wonder/02 Neopolitan Dreams.m4a,Neopolitan Dreams,Lisa Mitchell,Wonder,2009,03:13,Pop,m4a,256.0
Lisa Mitchell/Wonder/03 So Jealous.m4a,So Jealous,Lisa Mitchell,Wonder,2009,03:47,Pop,m4a,256.0
Lisa Mitchell/Wonder/04 Coin Laundry.m4a,Coin Laundry,Lisa Mitchell,Wonder,2009,03:11,Pop,m4a,256.0
Lisa Mitchell/Wonder/05 Clean White Love.m4a,Clean White Love,Lisa Mitchell,Wonder,2009,03:47,Pop,m4a,256.0
Lisa Mitchell/Wonder/06 Pirouette.m4a,Pirouette,Lisa Mitchell,Wonder,2009,05:06,Pop,m4a,256.0
Lisa Mitchell/Wonder/07 Love Letter.m4a,Love Letter,Lisa Mitchell,Wonder,2009,04:04,Pop,m4a,256.0
Lisa Mitchell/Wonder/08 Oh! Hark!.m4a,Oh! Hark!,Lisa Mitchell,Wonder,2009,04:31,Pop,m4a,256.0
Lisa Mitchell/Wonder/09 Red Wine Lips.m4a,Red Wine Lips,Lisa Mitchell,Wonder,2009,03:25,Pop,m4a,256.0
Lisa Mitchell/Wonder/10 Sidekick.m4a,Sidekick,Lisa Mitchell,Wonder,2009,04:07,Pop,m4a,256.0
Lisa Mitchell/Wonder/11 Stevie.m4a,Stevie,Lisa Mitchell,Wonder,2009,04:53,Pop,m4a,256.0
Lisa Mitchell/Wonder/12 Animals.m4a,Animals,Lisa Mitchell,Wonder,2009,03:42,Pop,m4a,256.0
Lisa Mitchell/Wonder/13 Valium.m4a,Valium,Lisa Mitchell,Wonder,2009,04:00,Pop,m4a,256.0
Lisa Mitchell/Wonder/14 Heroine.m4a,Heroine,Lisa Mitchell,Wonder,2009,03:44,Pop,m4a,256.0
Lisa Mitchell/Wonder/15 Time Means Nothing At All.m4a,Time Means Nothing At All,Lisa Mitchell,Wonder,2009,03:46,Pop,m4a,256.0
London Grammar/If You Wait/02 Stay Awake.m4a,Stay Awake,London Grammar,If You Wait,2013,03:05,Alternative,m4a,256.0
London Grammar/If You Wait/03 Shyer.m4a,Shyer,London Grammar,If You Wait,2013,03:07,Alternative,m4a,256.0
London Grammar/If You Wait/04 Wasting My Young Years.m4a,Wasting My Young Years,London Grammar,If You Wait,2013,03:24,Alternative,m4a,256.0
London Grammar/If You Wait/05 Sights.m4a,Sights,London Grammar,If You Wait,2013,04:13,Alternative,m4a,256.0
London Grammar/If You Wait/06 Strong.m4a,Strong,London Grammar,If You Wait,2013,04:35,Alternative,m4a,256.0
London Grammar/If You Wait/07 Nightcall.m4a,Nightcall,London Grammar,If You Wait,2013,04:30,Alternative,m4a,256.0
London Grammar/If You Wait/08 Metal & Dust.m4a,Metal & Dust,London Grammar,If You Wait,2013,03:28,Alternative,m4a,256.0
London Grammar/If You Wait/09 Interlude (Live).m4a,Interlude (Live),London Grammar,If You Wait,2013,04:04,Alternative,m4a,256.0
London Grammar/If You Wait/10 Flickers.m4a,Flickers,London Grammar,If You Wait,2013,04:45,Alternative,m4a,256.0
London Grammar/If You Wait/11 If You Wait.m4a,If You Wait,London Grammar,If You Wait,2013,04:44,Alternative,m4a,256.0
London Grammar/Metal & Dust - EP/02 Hey Now.m4a,Hey Now,London Grammar,Metal & Dust - EP,2013,03:27,Alternative,m4a,256.0
Megan Washington And Sean Foran/Nightlight/01 Everybody's Talking.m4a,Everybody's Talking,Megan Washington And Sean Foran,Nightlight,2006,04:12,Jazz,m4a,256.0
Megan Washington And Sean Foran/Nightlight/02 Fin.m4a,Fin,Megan Washington And Sean Foran,Nightlight,2006,05:29,Jazz,m4a,256.0
Megan Washington And Sean Foran/Nightlight/03 Water and Time.m4a,Water and Time,Megan Washington And Sean Foran,Nightlight,2006,04:00,Jazz,m4a,256.0
Megan Washington And Sean Foran/Nightlight/04 Some Other Time.m4a,Some Other Time,Megan Washington And Sean Foran,Nightlight,2006,06:42,Jazz,m4a,256.0
Megan Washington And Sean Foran/Nightlight/05 Nightlight.m4a,Nightlight,Megan Washington And Sean Foran,Nightlight,2006,03:50,Jazz,m4a,256.0
Megan Washington And Sean Foran/Nightlight/06 No Surprises.m4a,No Surprises,Megan Washington And Sean Foran,Nightlight,2006,04:58,Jazz,m4a,256.0
Megan Washington/Limitless - Single/01 Limitless.m4a,Limitless,Megan Washington,Limitless - Single,2014,03:50,Pop,m4a,256.0
Megan Washington/Limitless - Single/02 Dreamer.m4a,Dreamer,Megan Washington,Limitless - Single,2014,04:37,Pop,m4a,256.0
Megan Washington/Who Are You - Single/01 Who Are You.m4a,Who Are You,Megan Washington,Who Are You - Single,2014,04:12,Pop,m4a,256.0
MGMT/Oracular Spectacular/04 Electric Feel.m4a,Electric Feel,MGMT,Oracular Spectacular,2007,03:49,Alternative,m4a,256.0
Passion Pit/Manners/02 Little Secrets.m4a,Little Secrets,Passion Pit,Manners,2010,03:59,Alternative,m4a,256.0
Passion Pit/Manners/09 Sleepyhead.m4a,Sleepyhead,Passion Pit,Manners,2009,02:54,Alternative,m4a,256.0
Passion Pit/Manners/14 Dreams.m4a,Dreams,Passion Pit,Manners,2010,04:18,Alternative,m4a,256.0
Patrick Watson/Je te laisserai des mots - Single/01 Je te laisserai des mots.m4a,Je te laisserai des mots,Patrick Watson,Je te laisserai des mots - Single,2010,02:43,Rock,m4a,256.0
"Philippe Jaroussky & Jérôme Ducros/Opium - Mélodies Françaises/24 L'heure Exquise (Chansons Grises, No.5).m4a","L'heure Exquise (Chansons Grises, No.5)",Jérôme Ducros & Philippe Jaroussky,Opium - Mélodies Françaises,2009,02:15,Classical,m4a,256.0
Powderfinger/Golden Rule (Deluxe Version)/03 Burn Your Name.m4a,Burn Your Name,Powderfinger,Golden Rule (Deluxe Version),2009,03:51,Rock,m4a,256.0
Regina Spektor/11_11/01 Love Affair.m4a,Love Affair,Regina Spektor,11:11,2001,02:22,Alternative,m4a,256.0
Regina Spektor/11_11/02 Rejazz.m4a,Rejazz,Regina Spektor,11:11,2001,03:37,Alternative,m4a,256.0
Regina Spektor/11_11/03 Back of a Truck.m4a,Back of a Truck,Regina Spektor,11:11,2001,05:52,Alternative,m4a,256.0
Regina Spektor/11_11/04 Buildings.m4a,Buildings,Regina Spektor,11:11,2001,04:43,Alternative,m4a,256.0
Regina Spektor/11_11/05 Marry Ann.m4a,Marry Ann,Regina Spektor,11:11,2001,02:57,Alternative,m4a,256.0
Regina Spektor/11_11/06 Flyin.m4a,Flyin,Regina Spektor,11:11,2001,01:59,Alternative,m4a,256.0
Regina Spektor/11_11/07 Wasteside.m4a,Wasteside,Regina Spektor,11:11,2001,02:22,Alternative,m4a,256.0
Regina Spektor/11_11/08 Pavlov's Daughter.m4a,Pavlov's Daughter,Regina Spektor,11:11,2001,07:43,Alternative,m4a,256.0
Regina Spektor/11_11/09 2.99 Cent Blues.m4a,2.99 Cent Blues,Regina Spektor,11:11,2001,03:33,Alternative,m4a,256.0
Regina Spektor/11_11/10 Braille.m4a,Braille,Regina Spektor,11:11,2001,04:55,Alternative,m4a,256.0
Regina Spektor/11_11/11 I Want to Sing.m4a,I Want to Sing,Regina Spektor,11:11,2001,03:56,Alternative,m4a,256.0
Regina Spektor/11_11/12 Sunshine.m4a,Sunshine,Regina Spektor,11:11,2001,02:23,Alternative,m4a,256.0
Regina Spektor/Begin to Hope/02 Better.m4a,Better,Regina Spektor,Begin to Hope,2006,03:22,Alternative & Punk,m4a,256.0
Regina Spektor/Begin to Hope/05 Field Below.m4a,Field Below,Regina Spektor,Begin to Hope,2006,05:18,Alternative & Punk,m4a,256.0
Regina Spektor/Begin to Hope/06 Hotel Song.m4a,Hotel Song,Regina Spektor,Begin to Hope,2006,03:29,Alternative & Punk,m4a,256.0
Regina Spektor/Begin to Hope/07 Après Moi.m4a,Après Moi,Regina Spektor,Begin to Hope,2006,05:08,Alternative & Punk,m4a,256.0
Regina Spektor/Begin to Hope/08 20 Years Of Snow.m4a,20 Years Of Snow,Regina Spektor,Begin to Hope,2006,03:31,Alternative & Punk,m4a,256.0
Regina Spektor/Begin to Hope/09 That Time.m4a,That Time,Regina Spektor,Begin to Hope,2006,02:39,Alternative & Punk,m4a,256.0
Regina Spektor/Begin to Hope/10 Edit.m4a,Edit,Regina Spektor,Begin to Hope,2006,04:53,Alternative & Punk,m4a,256.0
Regina Spektor/Begin to Hope/11 Lady.m4a,Lady,Regina Spektor,Begin to Hope,2006,04:45,Alternative & Punk,m4a,256.0
Regina Spektor/Begin to Hope/12 Summer In The City.m4a,Summer In The City,Regina Spektor,Begin to Hope,2006,03:50,Alternative & Punk,m4a,256.0
Regina Spektor/Begin to Hope/19 Bartender (Bonus Track).m4a,Bartender (Bonus Track),Regina Spektor,Begin to Hope,2006,03:12,Alternative,m4a,256.0
Regina Spektor/Begin to Hope/2-01 Another Town.m4a,Another Town,Regina Spektor,Begin to Hope,2006,04:09,Folk,m4a,256.0
Regina Spektor/Begin to Hope/2-02 Uh-Merica.m4a,Uh-Merica,Regina Spektor,Begin to Hope,2006,03:19,Folk,m4a,256.0
Regina Spektor/Begin to Hope/2-03 Baobabs.m4a,Baobabs,Regina Spektor,Begin to Hope,2006,02:04,Folk,m4a,256.0
Regina Spektor/Begin to Hope/2-04 Düsseldorf.m4a,Düsseldorf,Regina Spektor,Begin to Hope,2006,03:12,Folk,m4a,256.0
Regina Spektor/Begin to Hope/2-05 Music Box.m4a,Music Box,Regina Spektor,Begin to Hope,2006,02:06,Folk,m4a,256.0
Regina Spektor/Far (Bonus Track Version)/14 Time Is All Around (Bonus Track).m4a,Time Is All Around (Bonus Track),Regina Spektor,Far (Bonus Track Version),2009,03:04,Alternative,m4a,256.0
Regina Spektor/Far (Bonus Track Version)/15 The Sword & the Pen (Bonus Track).m4a,The Sword & the Pen (Bonus Track),Regina Spektor,Far (Bonus Track Version),2009,03:48,Alternative,m4a,256.0
Regina Spektor/Far (Bonus Track Version)/16 Riot Gear (Bonus Track).m4a,Riot Gear (Bonus Track),Regina Spektor,Far (Bonus Track Version),2009,02:06,Alternative,m4a,256.0
Regina Spektor/FAR/02 Eet.m4a,Eet,Regina Spektor,FAR,2009,03:52,Pop,m4a,256.0
Regina Spektor/FAR/04 Folding Chair.m4a,Folding Chair,Regina Spektor,FAR,2009,03:35,Pop,m4a,256.0
Regina Spektor/FAR/05 Machine.m4a,Machine,Regina Spektor,FAR,2009,03:55,Pop,m4a,256.0
Regina Spektor/FAR/07 Human Of The Year.m4a,Human Of The Year,Regina Spektor,FAR,2009,04:07,Pop,m4a,256.0
Regina Spektor/FAR/08 Two Birds.m4a,Two Birds,Regina Spektor,FAR,2009,03:18,Pop,m4a,256.0
Regina Spektor/FAR/09 Dance Anthem Of The 80's.m4a,Dance Anthem Of The 80's,Regina Spektor,FAR,2009,03:43,Pop,m4a,256.0
Regina Spektor/FAR/10 Genius Next Door.m4a,Genius Next Door,Regina Spektor,FAR,2009,05:06,Pop,m4a,256.0
Regina Spektor/FAR/11 The Wallet.m4a,The Wallet,Regina Spektor,FAR,2009,02:28,Pop,m4a,256.0
Regina Spektor/FAR/12 One More Time With Feeling.m4a,One More Time With Feeling,Regina Spektor,FAR,2009,03:59,Pop,m4a,256.0
Regina Spektor/FAR/13 Man Of A Thousand Faces.m4a,Man Of A Thousand Faces,Regina Spektor,FAR,2009,03:11,Pop,m4a,256.0
Regina Spektor/Mary Ann Meets the Gravediggers and Other Short Stories By Regina Spektor/12 Us (Remastered Album Version).m4a,Us (Remastered Album Version),Regina Spektor,Mary Ann Meets the Gravediggers and Other Short Stories By Regina Spektor,2006,04:48,Rock,m4a,256.0
Regina Spektor/My Dear Acquaintance (A Happy New Year) - Single/01 My Dear Acquaintance (A Happy New Year) [Non-Album Track].m4a,My Dear Acquaintance (A Happy New Year) [Non-Album Track],Regina Spektor,My Dear Acquaintance (A Happy New Year) - Single,2007,02:51,Alternative,m4a,256.0
Regina Spektor/Soviet Kitsch (Deluxe Version)/12 Scarecrow & Fungus (Bonus Track).m4a,Scarecrow & Fungus (Bonus Track),Regina Spektor,Soviet Kitsch,2010,02:29,Alternative,m4a,256.0
Regina Spektor/Soviet Kitsch/01 Ode To Divorce.m4a,Ode To Divorce,Regina Spektor,Soviet Kitsch,2003,03:43,Indie Rock,m4a,256.0
Regina Spektor/Soviet Kitsch/02 Poor Little Rich Boy.m4a,Poor Little Rich Boy,Regina Spektor,Soviet Kitsch,2003,02:27,Indie Rock,m4a,256.0
Regina Spektor/Soviet Kitsch/03 Carbon Monoxide.m4a,Carbon Monoxide,Regina Spektor,Soviet Kitsch,2003,04:59,Indie Rock,m4a,256.0
Regina Spektor/Soviet Kitsch/04 The Flowers.m4a,The Flowers,Regina Spektor,Soviet Kitsch,2003,03:54,Indie Rock,m4a,256.0
Regina Spektor/Soviet Kitsch/06 Sailor Song.m4a,Sailor Song,Regina Spektor,Soviet Kitsch,2003,03:15,Indie Rock,m4a,256.0
Regina Spektor/Soviet Kitsch/07 ___.m4a,***,Regina Spektor,Soviet Kitsch,2003,00:44,Indie Rock,m4a,256.0
Regina Spektor/Soviet Kitsch/08 Your Honor.m4a,Your Honor,Regina Spektor,Soviet Kitsch,2003,02:10,Indie Rock,m4a,256.0
Regina Spektor/Soviet Kitsch/09 Ghost Of Corporate Future.m4a,Ghost Of Corporate Future,Regina Spektor,Soviet Kitsch,2003,03:21,Indie Rock,m4a,256.0
Regina Spektor/Soviet Kitsch/10 Chemo Limo.m4a,Chemo Limo,Regina Spektor,Soviet Kitsch,2003,06:04,Indie Rock,m4a,256.0
Regina Spektor/Soviet Kitsch/11 Somedays.m4a,Somedays,Regina Spektor,Soviet Kitsch,2004,03:21,Alternative,m4a,256.0
Regina Spektor/What We Saw From The Cheap Seats/01 Small Town Moon.m4a,Small Town Moon,Regina Spektor,What We Saw From The Cheap Seats,2012,03:03,Indie Rock,m4a,256.0
Regina Spektor/What We Saw From The Cheap Seats/02 Oh Marcello.m4a,Oh Marcello,Regina Spektor,What We Saw From The Cheap Seats,2012,02:38,Indie Rock,m4a,256.0
Regina Spektor/What We Saw From The Cheap Seats/03 Don't Leave Me [Ne Me Quitte Pas].m4a,Don't Leave Me [Ne Me Quitte Pas],Regina Spektor,What We Saw From The Cheap Seats,2012,03:39,Indie Rock,m4a,256.0
Regina Spektor/What We Saw From The Cheap Seats/04 Firewood.m4a,Firewood,Regina Spektor,What We Saw From The Cheap Seats,2012,04:55,Indie Rock,m4a,256.0
Regina Spektor/What We Saw From The Cheap Seats/05 Patron Saint.m4a,Patron Saint,Regina Spektor,What We Saw From The Cheap Seats,2012,03:40,Indie Rock,m4a,256.0
Regina Spektor/What We Saw From The Cheap Seats/06 How.m4a,How,Regina Spektor,What We Saw From The Cheap Seats,2012,04:48,Indie Rock,m4a,256.0
Regina Spektor/What We Saw From The Cheap Seats/07 All The Rowboats.m4a,All The Rowboats,Regina Spektor,What We Saw From The Cheap Seats,2012,03:34,Indie Rock,m4a,256.0
Regina Spektor/What We Saw From The Cheap Seats/08 Ballad Of A Politician.m4a,Ballad Of A Politician,Regina Spektor,What We Saw From The Cheap Seats,2012,02:13,Indie Rock,m4a,256.0
Regina Spektor/What We Saw From The Cheap Seats/09 Open.m4a,Open,Regina Spektor,What We Saw From The Cheap Seats,2012,04:30,Indie Rock,m4a,256.0
Regina Spektor/What We Saw From The Cheap Seats/10 The Party.m4a,The Party,Regina Spektor,What We Saw From The Cheap Seats,2012,02:28,Indie Rock,m4a,256.0
Regina Spektor/What We Saw From The Cheap Seats/11 Jessica.m4a,Jessica,Regina Spektor,What We Saw From The Cheap Seats,2012,01:44,Indie Rock,m4a,256.0
The 1975/The 1975/04 Chocolate.m4a,Chocolate,The 1975,The 1975,2013,00:19,Alternative Rock,m4a,256.0
The Cinematic Orchestra/To Build a Home - Single/01 To Build a Home.m4a,To Build a Home,The Cinematic Orchestra,To Build a Home - Single,2007,06:11,Electronic,m4a,256.0
The Jezabels/Prisoner/02 Endless Summer.m4a,Endless Summer,The Jezabels,Prisoner,2011,04:11,Alternative,m4a,256.0
The Killers/Day & Age/02 Human.m4a,Human,The Killers,Day & Age,2008,04:05,Alternative,m4a,256.0
The Killers/Day & Age/03 Spaceman.m4a,Spaceman,The Killers,Day & Age,2008,04:44,Alternative,m4a,256.0
The National/Sleep Well Beast/01 Nobody Else Will Be There 2.m4a,Nobody Else Will Be There,The National,Sleep Well Beast,2017,04:40,Indie Rock,m4a,256.0
The National/Sleep Well Beast/01 Nobody Else Will Be There.m4a,Nobody Else Will Be There,The National,Sleep Well Beast,2017,04:40,Indie Rock,m4a,256.0
The National/Sleep Well Beast/02 Day I Die 2.m4a,Day I Die,The National,Sleep Well Beast,2017,04:31,Indie Rock,m4a,256.0
The National/Sleep Well Beast/02 Day I Die.m4a,Day I Die,The National,Sleep Well Beast,2017,04:31,Indie Rock,m4a,256.0
The National/Sleep Well Beast/03 Walk It Back 2.m4a,Walk It Back,The National,Sleep Well Beast,2017,05:59,Indie Rock,m4a,256.0
The National/Sleep Well Beast/03 Walk It Back.m4a,Walk It Back,The National,Sleep Well Beast,2017,05:59,Indie Rock,m4a,256.0
The National/Sleep Well Beast/04 The System Only Dreams In Total Darkness 2.m4a,The System Only Dreams In Total Darkness,The National,Sleep Well Beast,2017,03:56,Indie Rock,m4a,256.0
The National/Sleep Well Beast/04 The System Only Dreams In Total Darkness.m4a,The System Only Dreams In Total Darkness,The National,Sleep Well Beast,2017,03:56,Indie Rock,m4a,256.0
The National/Sleep Well Beast/05 Born To Beg 2.m4a,Born To Beg,The National,Sleep Well Beast,2017,04:22,Indie Rock,m4a,256.0
The National/Sleep Well Beast/05 Born To Beg.m4a,Born To Beg,The National,Sleep Well Beast,2017,04:22,Indie Rock,m4a,256.0
The National/Sleep Well Beast/06 Turtleneck 2.m4a,Turtleneck,The National,Sleep Well Beast,2017,03:00,Indie Rock,m4a,256.0
The National/Sleep Well Beast/06 Turtleneck.m4a,Turtleneck,The National,Sleep Well Beast,2017,03:00,Indie Rock,m4a,256.0
The National/Sleep Well Beast/07 Empire Line 2.m4a,Empire Line,The National,Sleep Well Beast,2017,05:23,Indie Rock,m4a,256.0
The National/Sleep Well Beast/07 Empire Line.m4a,Empire Line,The National,Sleep Well Beast,2017,05:23,Indie Rock,m4a,256.0
The National/Sleep Well Beast/08 I'll Still Destroy You 2.m4a,I'll Still Destroy You,The National,Sleep Well Beast,2017,05:15,Indie Rock,m4a,256.0
The National/Sleep Well Beast/08 I'll Still Destroy You.m4a,I'll Still Destroy You,The National,Sleep Well Beast,2017,05:15,Indie Rock,m4a,256.0
The National/Sleep Well Beast/09 Guilty Party 2.m4a,Guilty Party,The National,Sleep Well Beast,2017,05:39,Indie Rock,m4a,256.0
The National/Sleep Well Beast/09 Guilty Party.m4a,Guilty Party,The National,Sleep Well Beast,2017,05:39,Indie Rock,m4a,256.0
The National/Sleep Well Beast/10 Carin At The Liquor Store 2.m4a,Carin At The Liquor Store,The National,Sleep Well Beast,2017,03:33,Indie Rock,m4a,256.0
The National/Sleep Well Beast/10 Carin At The Liquor Store.m4a,Carin At The Liquor Store,The National,Sleep Well Beast,2017,03:33,Indie Rock,m4a,256.0
The National/Sleep Well Beast/11 Dark Side Of The Gym 2.m4a,Dark Side Of The Gym,The National,Sleep Well Beast,2017,04:50,Indie Rock,m4a,256.0
The National/Sleep Well Beast/11 Dark Side Of The Gym.m4a,Dark Side Of The Gym,The National,Sleep Well Beast,2017,04:50,Indie Rock,m4a,256.0
The National/Sleep Well Beast/12 Sleep Well Beast 2.m4a,Sleep Well Beast,The National,Sleep Well Beast,2017,06:33,Indie Rock,m4a,256.0
The National/Sleep Well Beast/12 Sleep Well Beast.m4a,Sleep Well Beast,The National,Sleep Well Beast,2017,06:33,Indie Rock,m4a,256.0
The Postal Service/Give Up (Deluxe 10th Anniversary Edition)/1-01 The District Sleeps Alone Tonight.m4a,The District Sleeps Alone Tonight,The Postal Service,Give Up (Deluxe 10th Anniversary Edition),2003,04:43,Electronic,m4a,256.0
The Postal Service/Give Up (Deluxe 10th Anniversary Edition)/1-02 Such Great Heights.m4a,Such Great Heights,The Postal Service,Give Up (Deluxe 10th Anniversary Edition),2003,04:26,Electronic,m4a,256.0
"The Shins/Oh, Inverted World/06 New Slang.m4a",New Slang,The Shins,"Oh, Inverted World",2001,03:51,Rock,m4a,256.0
